Date,Name,Occupancy rate,Critical care beds occupancy rate,No. beds  occupied by long-stay patients (> 7 days),No. beds occupied by long-stay patients (> 21 days),day_of_year
2020-11-05T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.8977947413061916,0.9603960396039604,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospitals Coventry and Warwickshire NHS Trust,0.9285714285714286,0.576271186440678,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.8697788697788698,0.6153846153846154,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospitals of Leicester NHS Trust,0.8157216494845361,0.7037037037037037,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospitals of North Midlands NHS Trust,0.9570063694267515,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Walsall Healthcare NHS Trust,0.9230769230769231,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.8729729729729729,0.32432432432432434,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Wye Valley NHS Trust,0.8223140495867769,0,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Airedale NHS Foundation Trust,0.8676923076923077,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Barnsley Hospital NHS Foundation Trust,0.9481481481481482,0.9565217391304348,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Bradford Teaching Hospitals NHS Foundation Trust,0.8855633802816901,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9242144177449169,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.776595744680851,0.8571428571428571,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9320987654320988,0.8,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Gateshead Health NHS Foundation Trust,0.9333333333333333,0.4166666666666667,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Harrogate and District NHS Foundation Trust,0.8244897959183674,0.875,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.8082474226804124,0.8181818181818182,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.9541564792176039,0.9,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,0.9237089201877934,0.6785714285714286,NA,NA,2020-11-05
2020-11-05T00:00:00Z,North Cumbria Integrated Care NHS Foundation Trust,0.896887159533074,0.4666666666666667,NA,NA,2020-11-05
2020-11-05T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.9179389312977099,0.875,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Northern Lincolnshire and Goole NHS Foundation Trust,0.9014778325123153,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.8325183374083129,0.6111111111111112,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Sheffield Children's NHS Foundation Trust,0.7045454545454546,NA,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Sheffield Teaching Hospitals NHS Foundation Trust,0.9482507288629738,0.7033898305084746,NA,NA,2020-11-05
2020-11-05T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8220451527224436,0.9259259259259259,NA,NA,2020-11-05
2020-11-05T00:00:00Z,South Tyneside and Sunderland NHS Foundation Trust,0.8077314343845371,0.3333333333333333,NA,NA,2020-11-05
2020-11-05T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8046623794212219,0.7777777777777778,NA,NA,2020-11-05
2020-11-05T00:00:00Z,The Rotherham NHS Foundation Trust,0.9,0.8571428571428571,NA,NA,2020-11-05
2020-11-05T00:00:00Z,York Teaching Hospital NHS Foundation Trust,0.8524590163934426,0.5769230769230769,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Alder Hey Children's NHS Foundation Trust,0.7319587628865979,NA,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.9793205317577548,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Bolton NHS Foundation Trust,0.8970840480274442,0.8947368421052632,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Countess of Chester Hospital NHS Foundation Trust,0.9437939110070258,0.9333333333333333,NA,NA,2020-11-05
2020-11-05T00:00:00Z,East Cheshire NHS Trust,0.8737541528239202,0.2222222222222222,NA,NA,2020-11-05
2020-11-05T00:00:00Z,East Lancashire Hospitals NHS Trust,0.7891231964483907,0.9166666666666666,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.9092436974789916,0.9166666666666666,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Liverpool University Hospitals NHS Foundation Trust,0.8446475195822454,0.8333333333333334,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Manchester University NHS Foundation Trust,0.9,0.7714285714285715,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Mid Cheshire Hospitals NHS Foundation Trust,0.8742393509127789,0.7272727272727273,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Pennine Acute Hospitals NHS Trust,0.8195488721804511,0.7857142857142857,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Salford Royal NHS Foundation Trust,0.9363507779349364,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.7470238095238095,0.5555555555555556,NA,NA,2020-11-05
2020-11-05T00:00:00Z,St Helens and Knowsley Teaching Hospitals NHS Trust,0.8657142857142858,0.8571428571428571,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Stockport NHS Foundation Trust,0.8647166361974405,0.7777777777777778,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Tameside and Glossop Integrated Care NHS Foundation Trust,0.7989949748743719,0.6,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.8465266558966075,0.41379310344827586,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.8818897637795275,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Wirral University Teaching Hospital NHS Foundation Trust,0.760752688172043,0.5555555555555556,NA,NA,2020-11-05
2020-11-05T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",0.9270516717325228,0.6956521739130435,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.919908466819222,0.631578947368421,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Brighton and Sussex University Hospitals NHS Trust,0.8566037735849057,0.8103448275862069,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.9596774193548387,0.7058823529411765,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Dartford and Gravesham NHS Trust,0.8961864406779662,0.6666666666666666,NA,NA,2020-11-05
2020-11-05T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.8444924406047516,0.8181818181818182,NA,NA,2020-11-05
2020-11-05T00:00:00Z,East Sussex Healthcare NHS Trust,0.7540263543191801,0.625,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Frimley Health NHS Foundation Trust,0.9304666056724611,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Hampshire Hospitals NHS Foundation Trust,0.8774373259052924,0.39285714285714285,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Isle of Wight NHS Trust,0.8728070175438597,0.4,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.8547655068078669,0.8421052631578947,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Medway NHS Foundation Trust,0.9293361884368309,0.7333333333333333,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.9091928251121076,0.6610169491525424,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Portsmouth Hospitals University National Health Service Trust,0.9322033898305084,1,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Royal Berkshire NHS Foundation Trust,0.8631386861313869,0.8888888888888888,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Royal Surrey County Hospital NHS Foundation Trust,0.923963133640553,0.9285714285714286,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9753521126760564,0.9375,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospital Southampton NHS Foundation Trust,0.7054195804195804,0.73,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Western Sussex Hospitals NHS Foundation Trust,0.8673835125448028,0.5454545454545454,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Dorset County Hospital NHS Foundation Trust,0.9166666666666666,0.5,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.9022379269729093,0.6,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Great Western Hospitals NHS Foundation Trust,0.9215686274509803,0.6666666666666666,NA,NA,2020-11-05
2020-11-05T00:00:00Z,North Bristol NHS Trust,0.9864364981504316,0.6956521739130435,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Northern Devon Healthcare NHS Trust,0.9827586206896551,0.25,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Royal Cornwall Hospitals NHS Trust,0.9086460032626428,0.7333333333333333,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Royal Devon and Exeter NHS Foundation Trust,0.8609271523178808,0.68,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Royal United Hospitals Bath NHS Foundation Trust,0.864376130198915,0.5,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Salisbury NHS Foundation Trust,0.9151670951156813,0.6,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Somerset NHS Foundation Trust,0.8542435424354243,0.3888888888888889,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Torbay and South Devon NHS Foundation Trust,0.8483870967741935,0.6,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospitals Bristol and Weston NHS Foundation Trust,0.9388888888888889,0.95,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospitals Dorset NHS Foundation Trust,0.8605817452357071,0.8181818181818182,NA,NA,2020-11-05
2020-11-05T00:00:00Z,University Hospitals Plymouth NHS Trust,0.9265927977839336,0.9,NA,NA,2020-11-05
2020-11-05T00:00:00Z,Yeovil District Hospital NHS Foundation Trust,0.9134615384615384,0.9,NA,NA,2020-11-05
2020-11-06T00:00:00Z,Bedfordshire Hospitals NHS Foundation Trust,0.905458089668616,0.5714285714285714,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Cambridge University Hospitals NHS Foundation Trust,0.9378531073446328,0.9420289855072463,NA,NA,2020-11-06
2020-11-06T00:00:00Z,East and North Hertfordshire NHS Trust,0.8233082706766918,0.9444444444444444,NA,NA,2020-11-06
2020-11-06T00:00:00Z,East Suffolk and North Essex NHS Foundation Trust,0.9172932330827067,0.72,NA,NA,2020-11-06
2020-11-06T00:00:00Z,James Paget University Hospitals NHS Foundation Trust,0.9,0.75,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Mid and South Essex NHS Foundation Trust,0.8046647230320699,0.5934065934065934,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Milton Keynes University Hospital NHS Foundation Trust,0.9683377308707124,0.6,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Norfolk and Norwich University Hospitals NHS Foundation Trust,0.9340909090909091,0.46153846153846156,NA,NA,2020-11-06
2020-11-06T00:00:00Z,North West Anglia NHS Foundation Trust,0.9029239766081871,0.6153846153846154,NA,NA,2020-11-06
2020-11-06T00:00:00Z,The Princess Alexandra Hospital NHS Trust,0.7863013698630137,0.6,NA,NA,2020-11-06
2020-11-06T00:00:00Z,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",0.96,0.5384615384615384,NA,NA,2020-11-06
2020-11-06T00:00:00Z,West Hertfordshire Hospitals NHS Trust,0.7786377708978328,0.75,NA,NA,2020-11-06
2020-11-06T00:00:00Z,West Suffolk NHS Foundation Trust,0.8306264501160093,0.9375,NA,NA,2020-11-06
2020-11-06T00:00:00Z,"Barking, Havering and Redbridge University Hospitals NHS Trust",0.8787878787878788,0.6567164179104478,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Barts Health NHS Trust,0.9047619047619048,0.952,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Chelsea and Westminster Hospital NHS Foundation Trust,0.8387573964497042,0.8260869565217391,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Croydon Health Services NHS Trust,0.9542168674698795,0.5333333333333333,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Epsom and St Helier University Hospitals NHS Trust,0.9090909090909091,0.8947368421052632,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Guy's and St Thomas' NHS Foundation Trust,0.71698113207547165,0.7052631578947368,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Homerton University Hospital NHS Foundation Trust,0.7235772357723578,0.75,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Imperial College Healthcare NHS Trust,0.8623762376237624,0.7717391304347826,NA,NA,2020-11-06
2020-11-06T00:00:00Z,King's College Hospital NHS Foundation Trust,0.9578860445912469,0.9727272727272728,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Kingston Hospital NHS Foundation Trust,0.8680738786279684,0.7333333333333333,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Lewisham and Greenwich NHS Trust,0.9111389236545682,0.6944444444444444,NA,NA,2020-11-06
2020-11-06T00:00:00Z,London North West University Healthcare NHS Trust,0.7607361963190185,0.6119402985074627,NA,NA,2020-11-06
2020-11-06T00:00:00Z,North Middlesex University Hospital NHS Trust,0.8445475638051044,0.95,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Royal Free London NHS Foundation Trust,0.9249363867684478,0.8225806451612904,NA,NA,2020-11-06
2020-11-06T00:00:00Z,St George's University Hospitals NHS Foundation Trust,0.8329355608591885,0.6144578313253012,NA,NA,2020-11-06
2020-11-06T00:00:00Z,The Hillingdon Hospitals NHS Foundation Trust,0.8793103448275862,0.7777777777777778,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University College London Hospitals NHS Foundation Trust,0.972972972972973,0.8169014084507042,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Whittington Health NHS Trust,0.9562841530054644,0.5,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Birmingham Women's and Children's NHS Foundation Trust,0.8136882129277566,NA,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Chesterfield Royal Hospital NHS Foundation Trust,0.8382352941176471,0.6206896551724138,NA,NA,2020-11-06
2020-11-06T00:00:00Z,George Eliot Hospital NHS Trust,0.7460815047021944,0.75,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Kettering General Hospital NHS Foundation Trust,0.8582834331337326,0.6923076923076923,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Northampton General Hospital NHS Trust,0.9230769230769231,0.6875,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Nottingham University Hospitals NHS Trust,0.830716723549488,0.8133333333333334,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Sandwell and West Birmingham Hospitals NHS Trust,0.7880794701986755,0.9444444444444444,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Sherwood Forest Hospitals NHS Foundation Trust,0.8551236749116607,0.7692307692307693,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Shrewsbury and Telford Hospital NHS Trust,0.7961595273264401,0.8421052631578947,NA,NA,2020-11-06
2020-11-06T00:00:00Z,South Warwickshire NHS Foundation Trust,0.8928571428571429,0.8333333333333334,NA,NA,2020-11-06
2020-11-06T00:00:00Z,The Dudley Group NHS Foundation Trust,0.8870431893687708,0.68,NA,NA,2020-11-06
2020-11-06T00:00:00Z,The Royal Wolverhampton NHS Trust,0.8430160692212608,0.6071428571428571,NA,NA,2020-11-06
2020-11-06T00:00:00Z,United Lincolnshire Hospitals NHS Trust,0.9059350503919373,0.4838709677419355,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.9155650319829425,0.96,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals Coventry and Warwickshire NHS Trust,0.9250513347022588,0.6271186440677966,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.8494023904382471,0.6274509803921569,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals of Leicester NHS Trust,0.8116219667943806,0.654320987654321,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals of North Midlands NHS Trust,0.9371019108280255,1,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Walsall Healthcare NHS Trust,0.9417879417879418,1,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.8432432432432433,0.40540540540540543,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Wye Valley NHS Trust,0.8181818181818182,0,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Airedale NHS Foundation Trust,0.8523076923076923,0.8571428571428571,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Barnsley Hospital NHS Foundation Trust,0.9655172413793104,1,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Bradford Teaching Hospitals NHS Foundation Trust,0.8870967741935484,0.8235294117647058,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9,1,NA,NA,2020-11-06
2020-11-06T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.8128724672228844,0.7391304347826086,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9382716049382716,0.8,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Gateshead Health NHS Foundation Trust,0.9505208333333334,0.4583333333333333,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Harrogate and District NHS Foundation Trust,0.8506224066390041,0.875,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.816008316008316,0.5409836065573771,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.9219512195121952,0.9523809523809523,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,0.9247943595769683,0.6428571428571429,NA,NA,2020-11-06
2020-11-06T00:00:00Z,North Cumbria Integrated Care NHS Foundation Trust,0.896969696969697,0.5333333333333333,NA,NA,2020-11-06
2020-11-06T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.8950381679389313,0.9375,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Northern Lincolnshire and Goole NHS Foundation Trust,0.8699186991869918,1,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.8042704626334519,0.6111111111111112,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Sheffield Children's NHS Foundation Trust,0.664179104477612,NA,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Sheffield Teaching Hospitals NHS Foundation Trust,0.9635036496350365,0.7796610169491526,NA,NA,2020-11-06
2020-11-06T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8445040214477212,0.8275862068965517,NA,NA,2020-11-06
2020-11-06T00:00:00Z,South Tyneside and Sunderland NHS Foundation Trust,0.7879714576962283,0.2962962962962963,NA,NA,2020-11-06
2020-11-06T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8050161812297735,0.7444444444444445,NA,NA,2020-11-06
2020-11-06T00:00:00Z,The Rotherham NHS Foundation Trust,0.9095022624434389,0.7857142857142857,NA,NA,2020-11-06
2020-11-06T00:00:00Z,York Teaching Hospital NHS Foundation Trust,0.8390501319261213,0.5,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Alder Hey Children's NHS Foundation Trust,0.7474226804123711,NA,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.930576070901034,0.8863636363636364,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Bolton NHS Foundation Trust,0.8817391304347826,0.9047619047619048,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Countess of Chester Hospital NHS Foundation Trust,0.9483568075117371,0.9333333333333333,NA,NA,2020-11-06
2020-11-06T00:00:00Z,East Cheshire NHS Trust,0.9147540983606557,0.4444444444444444,NA,NA,2020-11-06
2020-11-06T00:00:00Z,East Lancashire Hospitals NHS Trust,0.7724750277469479,0.8409090909090909,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.8927973199329984,0.8888888888888888,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Liverpool University Hospitals NHS Foundation Trust,0.857050032488629,0.8,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Manchester University NHS Foundation Trust,0.9208333333333333,0.780952380952381,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Mid Cheshire Hospitals NHS Foundation Trust,0.8865546218487395,0.7272727272727273,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Pennine Acute Hospitals NHS Trust,0.8199233716475096,0.8222222222222222,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Salford Royal NHS Foundation Trust,0.9240687679083095,1,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.8054711246200608,0.5,NA,NA,2020-11-06
2020-11-06T00:00:00Z,St Helens and Knowsley Teaching Hospitals NHS Trust,0.8829337094499294,0.9285714285714286,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Stockport NHS Foundation Trust,0.8238341968911918,0.9444444444444444,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Tameside and Glossop Integrated Care NHS Foundation Trust,0.7864321608040201,0.5333333333333333,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.8404605263157895,0.41379310344827586,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.8825995807127882,1,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Wirral University Teaching Hospital NHS Foundation Trust,0.7759103641456583,0.5555555555555556,NA,NA,2020-11-06
2020-11-06T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",0.8716417910447761,0.5652173913043478,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.8993135011441648,0.631578947368421,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Brighton and Sussex University Hospitals NHS Trust,0.8477987421383648,0.7413793103448276,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.9864130434782609,0.6470588235294118,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Dartford and Gravesham NHS Trust,0.8834745762711864,0.6666666666666666,NA,NA,2020-11-06
2020-11-06T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.8253796095444685,0.9393939393939394,NA,NA,2020-11-06
2020-11-06T00:00:00Z,East Sussex Healthcare NHS Trust,0.7748148148148148,0.7916666666666666,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Frimley Health NHS Foundation Trust,0.9251824817518248,0.90625,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Hampshire Hospitals NHS Foundation Trust,0.8404401650618982,0.35714285714285715,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Isle of Wight NHS Trust,0.8991228070175439,0.4666666666666667,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.8277945619335347,0.7777777777777778,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Medway NHS Foundation Trust,0.941304347826087,0.7,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.897982062780269,0.7457627118644068,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Portsmouth Hospitals University National Health Service Trust,0.9243876464323749,1,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Royal Berkshire NHS Foundation Trust,0.8907721280602636,0.8421052631578947,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Royal Surrey County Hospital NHS Foundation Trust,0.91324200913242,0.8571428571428571,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9702797202797203,0.9375,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospital Southampton NHS Foundation Trust,0.7286212914485166,0.78,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Western Sussex Hospitals NHS Foundation Trust,0.8658682634730539,0.5909090909090909,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Dorset County Hospital NHS Foundation Trust,0.8968253968253969,0.3125,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.9199057714958775,0.5833333333333334,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Great Western Hospitals NHS Foundation Trust,0.9145129224652088,0.6666666666666666,NA,NA,2020-11-06
2020-11-06T00:00:00Z,North Bristol NHS Trust,0.9532019704433498,0.8043478260869565,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Northern Devon Healthcare NHS Trust,0.9741379310344828,0.5,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Royal Cornwall Hospitals NHS Trust,0.9125412541254125,0.8666666666666667,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Royal Devon and Exeter NHS Foundation Trust,0.8597640891218873,0.6,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Royal United Hospitals Bath NHS Foundation Trust,0.8895027624309392,0.5,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Salisbury NHS Foundation Trust,0.8914728682170543,0.7,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Somerset NHS Foundation Trust,0.8650646950092421,0.3888888888888889,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Torbay and South Devon NHS Foundation Trust,0.8774193548387097,0.6,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals Bristol and Weston NHS Foundation Trust,0.961926091825308,0.8666666666666667,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals Dorset NHS Foundation Trust,0.8823529411764706,0.9090909090909091,NA,NA,2020-11-06
2020-11-06T00:00:00Z,University Hospitals Plymouth NHS Trust,0.8906882591093117,0.84,NA,NA,2020-11-06
2020-11-06T00:00:00Z,Yeovil District Hospital NHS Foundation Trust,0.8954248366013072,0.8,NA,NA,2020-11-06
2020-11-07T00:00:00Z,Bedfordshire Hospitals NHS Foundation Trust,0.9298418972332015,0.6,NA,NA,2020-11-07
2020-11-07T00:00:00Z,Cambridge University Hospitals NHS Foundation Trust,0.9145106861642295,0.9027777777777778,NA,NA,2020-11-07
2020-11-07T00:00:00Z,East and North Hertfordshire NHS Trust,0.7725563909774437,0.9444444444444444,NA,NA,2020-11-07
2020-11-07T00:00:00Z,East Suffolk and North Essex NHS Foundation Trust,0.859925788497217,0.68,NA,NA,2020-11-07
2020-11-07T00:00:00Z,James Paget University Hospitals NHS Foundation Trust,0.8928571428571429,0.75,NA,NA,2020-11-07
2020-11-07T00:00:00Z,Mid and South Essex NHS Foundation Trust,0.7731239092495636,0.6373626373626373,NA,NA,2020-11-07
