year,week,Code,Name,Occupancy rate,G&A beds occ'd,G&A Beds Open,G&A beds unavailable to non-covid admissions “void”,CC Adult Open,CC Adult Occ,Critical care beds occupancy rate,No. beds occupied by long-stay patients (> 7 days),No. beds occupied by long-stay patients (> 21 days),No. beds occupied by flu patients (G&A),No. beds occupied by flu patients (Critical Care),Closures,Diverts,Delays30,Delays60,No. unoccupied beds closed due to norovirus etc.
2019-20,7,RXP,County Durham and Darlington NHS Foundation Trust,0.8700273796102431,771.7142857142857,887,NA,21,16.285714285714285,0.7755102040816326,340.42857142857144,123,NA,NA,0,0,13.857142857142858,10.428571428571429,0
2019-20,7,RXQ,Buckinghamshire Healthcare NHS Trust,0.9675709385718739,443.2857142857143,458.14285714285717,NA,18,14.285714285714286,0.7936507936507937,223.42857142857142,103.28571428571429,NA,NA,0,0,2.857142857142857,0.5714285714285714,0
2019-20,7,RXR,East Lancashire Hospitals NHS Trust,0.9227340267459138,887.1428571428571,961.4285714285714,NA,24,21,0.875,406.7142857142857,165.28571428571428,NA,NA,0,0,9.857142857142858,0,0
2019-20,7,RXW,Shrewsbury and Telford Hospital NHS Trust,0.923593287265548,668.2857142857143,723.5714285714286,NA,17.142857142857142,12,0.7000000000000001,297.42857142857144,74.14285714285714,NA,NA,0,0,24.714285714285715,8.714285714285714,0
2019-20,7,RYJ,Imperial College Healthcare NHS Trust,0.9244560010948405,965,1043.857142857143,NA,72,71.28571428571429,0.9900793650793651,565.4285714285714,233.28571428571428,NA,NA,0,0,14.714285714285714,0,0
2019-20,7,RYR,Western Sussex Hospitals NHS Foundation Trust,0.9497171590194846,863.4285714285714,909.1428571428571,NA,22,15.571428571428571,0.7077922077922078,426.42857142857144,159.85714285714286,NA,NA,0,0,9,1.4285714285714286,0
2019-20,8,R0A,Manchester University NHS Foundation Trust,0.9015569709837226,1819.857142857143,2018.5714285714287,NA,108,87.71428571428571,0.8121693121693121,1061.5714285714287,549.7142857142857,NA,NA,0,0,12.142857142857142,1.8571428571428572,0
2019-20,8,R0B,South Tyneside and Sunderland NHS Foundation Trust,0.8592563498297984,937.5714285714286,1091.142857142857,NA,24,14,0.5833333333333334,439.57142857142856,151.14285714285714,NA,NA,0,0.2857142857142857,7.285714285714286,1.8571428571428572,1.7142857142857142
2019-20,8,R1F,Isle of Wight NHS Trust,0.976971790443293,242.42857142857142,248.14285714285714,NA,6,4.571428571428571,0.7619047619047619,109.71428571428571,37.57142857142857,NA,NA,0,0,0,0,0
2019-20,8,R1H,Barts Health NHS Trust,0.9634234888364493,1516.4285714285713,1574,NA,122,92,0.7540983606557377,567.7142857142857,235.42857142857142,NA,NA,0,0,27.571428571428573,0,0
2019-20,8,R1K,London North West University Healthcare NHS Trust,0.9876825396825396,1111.142857142857,1125,NA,33,28.857142857142858,0.8744588744588745,549.4285714285714,207.57142857142858,NA,NA,0,0,23.285714285714285,1.2857142857142858,3.2857142857142856
2019-20,8,RA2,Royal Surrey County Hospital NHS Foundation Trust,0.96963946869070206,438,451.7142857142857,NA,21,20.428571428571427,0.9727891156462585,198.85714285714286,56.142857142857146,NA,NA,0,0,1.2857142857142858,0,0.2857142857142857
2019-20,8,RA3,Weston Area Health NHS Trust,1,266.7142857142857,266.7142857142857,NA,5.142857142857143,4.142857142857143,0.8055555555555556,130,40,NA,NA,0,0,2.142857142857143,0,0
2019-20,8,RA4,Yeovil District Hospital NHS Foundation Trust,0.9488961569910056,331.57142857142856,349.42857142857144,NA,10,9.571428571428571,0.9571428571428571,69.85714285714286,37.142857142857146,NA,NA,0,0,0,0,2.5714285714285716
2019-20,8,RA7,University Hospitals Bristol NHS Foundation Trust,0.93960726194887,724.5714285714286,771.1428571428571,NA,55,53.857142857142854,0.9792207792207792,0,121.14285714285714,NA,NA,0,0,12.571428571428571,0.5714285714285714,0.5714285714285714
2019-20,8,RA9,Torbay and South Devon NHS Foundation Trust,0.9454012458776109,368.57142857142856,389.85714285714283,NA,10,5.857142857142857,0.5857142857142856,123.28571428571429,26.428571428571427,NA,NA,0,0,1.7142857142857142,0.14285714285714285,0
2019-20,8,RAE,Bradford Teaching Hospitals NHS Foundation Trust,0.946586158848119,582.2857142857143,615.1428571428571,NA,16,10,0.625,224,78.57142857142857,NA,NA,0,0,2,0,1.1428571428571428
2019-20,8,RAJ,Southend University Hospital NHS Foundation Trust,0.945416557848002,517.1428571428571,547,NA,26,24.142857142857142,0.9285714285714286,200.85714285714286,54.285714285714285,NA,NA,0,0,12,5.714285714285714,0
2019-20,8,RAL,Royal Free London NHS Foundation Trust,0.9839770618991398,833.4285714285714,847,NA,53.142857142857146,49.857142857142854,0.9381720430107526,451.2857142857143,168,NA,NA,0,0,24.571428571428573,4,3
2019-20,8,RAP,North Middlesex University Hospital NHS Trust,0.9615384615384616,464.2857142857143,482.85714285714283,NA,10,9.285714285714286,0.9285714285714286,238.28571428571428,99.71428571428571,NA,NA,0,0,18.714285714285715,3.4285714285714284,0
2019-20,8,RAS,The Hillingdon Hospitals NHS Foundation Trust,0.9331466573328665,380.85714285714283,408.14285714285717,NA,9,7.428571428571429,0.8253968253968255,195,79.42857142857143,NA,NA,0,0,3.2857142857142856,0.14285714285714285,0
2019-20,8,RAX,Kingston Hospital NHS Foundation Trust,0.9695301027900146,377.2857142857143,389.14285714285717,NA,14,10.571428571428571,0.7551020408163265,184.14285714285714,60.285714285714285,NA,NA,0,0,0.2857142857142857,0,3
2019-20,8,RBA,Taunton and Somerset NHS Foundation Trust,0.8880668257756563,531.5714285714286,598.5714285714286,NA,13.428571428571429,9.857142857142858,0.7340425531914894,224.28571428571428,72.28571428571429,NA,NA,0,0,1.4285714285714286,0.42857142857142855,4.714285714285714
2019-20,8,RBD,Dorset County Hospital NHS Foundation Trust,0.9232558139534882,283.57142857142856,307.14285714285717,NA,8,6.285714285714286,0.7857142857142857,137.85714285714286,58.142857142857146,NA,NA,0,0,0,0,0
2019-20,8,RBK,Walsall Healthcare NHS Trust,0.9954560207724765,438.14285714285717,440.14285714285717,NA,13,10.142857142857142,0.7802197802197802,235.85714285714286,100.14285714285714,NA,NA,0,0,5.571428571428571,1.1428571428571428,2.4285714285714284
2019-20,8,RBL,Wirral University Teaching Hospital NHS Foundation Trust,0.9868789363191043,805.8571428571429,816.5714285714286,NA,18,16.714285714285715,0.9285714285714286,394.57142857142856,202.71428571428572,NA,NA,0,0,3.4285714285714284,0,0.7142857142857143
2019-20,8,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,0.9692982456140351,663,684,NA,13.714285714285714,13.571428571428571,0.9895833333333334,321.2857142857143,120.28571428571429,NA,NA,0,0,9.142857142857142,4.571428571428571,0
2019-20,8,RBS,Alder Hey Children's NHS Foundation Trust,0.8011913626209978,153.71428571428572,191.85714285714286,NA,NA,NA,NA,4,4,NA,NA,0,0,0,0,0
2019-20,8,RBT,Mid Cheshire Hospitals NHS Foundation Trust,0.9102425876010782,482.42857142857144,530,NA,11,7.714285714285714,0.7012987012987013,234.57142857142858,104.14285714285714,NA,NA,0,0,4.142857142857143,0.14285714285714285,0
2019-20,8,RBZ,Northern Devon Healthcare NHS Trust,0.9085684430512015,248.42857142857142,273.42857142857144,NA,8,5.428571428571429,0.6785714285714286,109.28571428571429,27.714285714285715,NA,NA,0,0,2.2857142857142856,0.42857142857142855,0
2019-20,8,RC1,Bedford Hospital NHS Trust,0.9795037756202806,389.14285714285717,397.2857142857143,NA,11,8.428571428571429,0.7662337662337663,199,65.28571428571429,NA,NA,0,0,3.142857142857143,0.2857142857142857,0
2019-20,8,RC9,Luton and Dunstable University Hospital NHS Foundation Trust,0.9473684210526316,614.5714285714286,648.7142857142857,NA,18,13.142857142857142,0.7301587301587301,268.57142857142856,81.42857142857143,NA,NA,0,0,7.857142857142857,0.8571428571428571,0.2857142857142857
2019-20,8,RCB,York Teaching Hospital NHS Foundation Trust,0.9164403259306599,819.4285714285714,894.1428571428571,NA,19,16,0.8421052631578947,393.57142857142856,128.57142857142858,NA,NA,0,0,15.142857142857142,7,5.571428571428571
2019-20,8,RCD,Harrogate and District NHS Foundation Trust,0.9226361031518624,276,299.14285714285717,NA,8,5.714285714285714,0.7142857142857143,148.14285714285714,44.42857142857143,NA,NA,0,0,1,0.14285714285714285,0.42857142857142855
2019-20,8,RCF,Airedale NHS Foundation Trust,0.949607600165221,328.42857142857144,345.85714285714283,NA,7,5.285714285714286,0.7551020408163265,168.85714285714286,56.142857142857146,NA,NA,0,0,0.7142857142857143,0,0
2019-20,8,RCU,Sheffield Children's NHS Foundation Trust,0.7649950835791544,111.14285714285714,145.28571428571428,NA,NA,NA,NA,0.5714285714285714,0,NA,NA,0,0,0,0,0
2019-20,8,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",0.9845807902345004,437.85714285714283,444.7142857142857,NA,13,10.428571428571429,0.8021978021978022,201.85714285714286,56.714285714285715,NA,NA,0,0,7.285714285714286,0.5714285714285714,0
2019-20,8,RD1,Royal United Hospitals Bath NHS Foundation Trust,0.9607384903014723,587.2857142857143,611.2857142857143,NA,13,9.857142857142858,0.7582417582417583,259.14285714285717,93.57142857142857,NA,NA,0,0,8.285714285714286,3.857142857142857,1.8571428571428572
2019-20,8,RD3,Poole Hospital NHS Foundation Trust,0.9444749862561848,490.85714285714283,519.7142857142857,NA,11.428571428571429,9.142857142857142,0.7999999999999999,244.71428571428572,97.42857142857143,NA,NA,0,0,2.4285714285714284,1.1428571428571428,15.428571428571429
2019-20,8,RD8,Milton Keynes University Hospital NHS Foundation Trust,0.9313131313131313,461,495,NA,9,5.714285714285714,0.6349206349206349,233.28571428571428,105.42857142857143,NA,NA,0,0,4.714285714285714,0.7142857142857143,0
2019-20,8,RDD,Basildon and Thurrock University Hospitals NHS Foundation Trust,0.9469712848459443,645.4285714285714,681.5714285714286,NA,34,25.571428571428573,0.7521008403361344,284.57142857142856,90.71428571428571,NA,NA,0,0,1.1428571428571428,0.14285714285714285,0
2019-20,8,RDE,East Suffolk and North Essex NHS Foundation Trust,0.9559460760712567,1134.5714285714287,1186.857142857143,NA,21.857142857142858,16.714285714285715,0.7647058823529412,432.2857142857143,151,NA,NA,0,0,17.285714285714285,7.857142857142857,0.14285714285714285
2019-20,8,RDU,Frimley Health NHS Foundation Trust,0.9489698890649763,1283.142857142857,1352.142857142857,NA,24,17,0.7083333333333334,616.2857142857143,235.57142857142858,NA,NA,0,0,0,0,0
2019-20,8,RDZ,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,0.8527150408457472,507,594.5714285714286,NA,12,9.428571428571429,0.7857142857142857,246.71428571428572,79.71428571428571,NA,NA,0,0,5.571428571428571,0.14285714285714285,0
2019-20,8,REF,Royal Cornwall Hospitals NHS Trust,0.861397223466189,549.5714285714286,638,NA,15,10,0.6666666666666666,255.14285714285714,78.71428571428571,NA,NA,0,0,0.2857142857142857,0.14285714285714285,0
2019-20,8,REM,Liverpool University Hospitals NHS Foundation Trust,0.9405479924177149,1559.4285714285713,1658,NA,59,52.714285714285715,0.8934624697336562,818.8571428571429,380.2857142857143,NA,NA,0,0.14285714285714285,8.428571428571429,3,1.7142857142857142
2019-20,8,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",0.9441449535789158,900.7142857142857,954,NA,52,46.142857142857146,0.8873626373626374,410.85714285714283,146.71428571428572,NA,NA,0,0,53.57142857142857,1.8571428571428572,0
2019-20,8,RFF,Barnsley Hospital NHS Foundation Trust,0.9469798657718121,403.14285714285717,425.7142857142857,NA,11,10.857142857142858,0.987012987012987,139.28571428571428,22.857142857142858,NA,NA,0,0,7.428571428571429,0.42857142857142855,0
2019-20,8,RFR,The Rotherham NHS Foundation Trust,0.979707252162342,420.7142857142857,429.42857142857144,NA,14,9.857142857142858,0.7040816326530612,190.14285714285714,59.285714285714285,NA,NA,0,0,3.2857142857142856,4.142857142857143,0
2019-20,8,RFS,Chesterfield Royal Hospital NHS Foundation Trust,0.912049488972566,484.42857142857144,531.1428571428571,NA,15,12,0.8,219.85714285714286,69.28571428571429,NA,NA,0,0,8.857142857142858,0.2857142857142857,0
2019-20,8,RGN,North West Anglia NHS Foundation Trust,0.9598476432312332,864,900.1428571428571,NA,22,14.571428571428571,0.6623376623376623,398.7142857142857,118,NA,NA,0,0,25.571428571428573,2,0
2019-20,8,RGP,James Paget University Hospitals NHS Foundation Trust,1,409.42857142857144,409.42857142857144,NA,12,9.142857142857142,0.7619047619047619,232.28571428571428,78.14285714285714,NA,NA,0,0,6.428571428571429,3.4285714285714284,0
2019-20,8,RGR,West Suffolk NHS Foundation Trust,0.9651269501376568,450.7142857142857,467,NA,9,6.714285714285714,0.746031746031746,191.57142857142858,47,NA,NA,0,0,3.142857142857143,3.5714285714285716,0
2019-20,8,RGT,Cambridge University Hospitals NHS Foundation Trust,0.9207009207009207,885.7142857142857,962,NA,65.85714285714286,53.285714285714285,0.8091106290672451,439.14285714285717,193.71428571428572,NA,NA,0,0,4.714285714285714,1.2857142857142858,4.285714285714286
2019-20,8,RH8,Royal Devon and Exeter NHS Foundation Trust,0.9354667609618105,755.8571428571429,808,NA,25,19.857142857142858,0.7942857142857143,352.57142857142856,120.28571428571429,NA,NA,0,0,0,0,0
2019-20,8,RHM,University Hospital Southampton NHS Foundation Trust,0.9541789841440473,1014.4285714285714,1063.142857142857,NA,63,55.285714285714285,0.8775510204081632,570.1428571428571,224.14285714285714,NA,NA,0,0,2.4285714285714284,0.42857142857142855,0.14285714285714285
2019-20,8,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,0.971792728792311,1328.857142857143,1367.4285714285713,NA,115.14285714285714,84.42857142857143,0.7332506203473946,683.1428571428571,251.71428571428572,NA,NA,0,0,6.571428571428571,0,1.2857142857142858
2019-20,8,RHU,Portsmouth Hospitals NHS Trust,0.9752347258130358,1023.8571428571429,1049.857142857143,NA,17,14.857142857142858,0.8739495798319328,460.57142857142856,133.28571428571428,NA,NA,0,0,20.857142857142858,22.571428571428573,0
2019-20,8,RHW,Royal Berkshire NHS Foundation Trust,0.9540405140492266,625.7142857142857,655.8571428571429,NA,12.857142857142858,9.857142857142858,0.7666666666666667,291.14285714285717,114.85714285714286,NA,NA,0,0,2.5714285714285716,0.14285714285714285,3.142857142857143
2019-20,8,RJ1,Guy's and St Thomas' NHS Foundation Trust,0.8481561822125814,782,922,NA,85,75.28571428571429,0.8857142857142858,301.2857142857143,113.14285714285714,NA,NA,0,0,4.571428571428571,0,0
2019-20,8,RJ2,Lewisham and Greenwich NHS Trust,0.925314465408805,840.7142857142857,908.5714285714286,NA,33,28.714285714285715,0.8701298701298702,444.42857142857144,212.57142857142858,NA,NA,0,0,24.571428571428573,2.7142857142857144,0
2019-20,8,RJ6,Croydon Health Services NHS Trust,0.993823347745522,459.7142857142857,462.57142857142856,NA,14.142857142857142,13.714285714285714,0.9696969696969697,221.85714285714286,93.42857142857143,NA,NA,0,0,14.571428571428571,2.857142857142857,0
2019-20,8,RJ7,St George's University Hospitals NHS Foundation Trust,0.9684715558601783,807.4285714285714,833.7142857142857,NA,59,51.714285714285715,0.8765133171912833,349.14285714285717,136.57142857142858,NA,NA,0,0,8.428571428571429,2.4285714285714284,0.8571428571428571
2019-20,8,RJC,South Warwickshire NHS Foundation Trust,0.9088060169225949,414.2857142857143,455.85714285714283,NA,7,3.7142857142857144,0.5306122448979592,127.85714285714286,32,NA,NA,0,0,3.7142857142857144,1.2857142857142858,1.1428571428571428
2019-20,8,RJE,University Hospitals of North Midlands NHS Trust,0.9624375624375624,1376.2857142857142,1430,NA,82,74.28571428571429,0.9059233449477353,643.2857142857143,235.14285714285714,NA,NA,0,0,32.57142857142857,1.1428571428571428,0
2019-20,8,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,0.9378356051218505,648.7142857142857,691.7142857142857,NA,14,11.571428571428571,0.826530612244898,303.2857142857143,75.14285714285714,NA,NA,0,0,17.428571428571427,10,0
2019-20,8,RJN,East Cheshire NHS Trust,0.9710338680926917,311.2857142857143,320.57142857142856,NA,6,2.5714285714285716,0.4285714285714286,172.14285714285714,62.42857142857143,NA,NA,0,0,3.2857142857142856,1,0
2019-20,8,RJR,Countess of Chester Hospital NHS Foundation Trust,0.956140350877193,451.57142857142856,472.2857142857143,NA,15,10.142857142857142,0.6761904761904761,282.14285714285717,119,NA,NA,0,0,8.285714285714286,0.2857142857142857,0
2019-20,8,RJZ,King's College Hospital NHS Foundation Trust,0.9920769068244244,1341.5714285714287,1352.2857142857142,NA,96,90.71428571428571,0.9449404761904762,600,266.2857142857143,NA,NA,0,0,24.714285714285715,3.142857142857143,0.14285714285714285
2019-20,8,RK5,Sherwood Forest Hospitals NHS Foundation Trust,0.9130434782608695,561,614.4285714285714,NA,11,8.714285714285714,0.7922077922077921,254.28571428571428,71.14285714285714,NA,NA,0,0,3.4285714285714284,0.14285714285714285,5.285714285714286
2019-20,8,RK9,University Hospitals Plymouth NHS Trust,0.9879011930767939,839.8571428571429,850.1428571428571,NA,42,27.714285714285715,0.6598639455782314,362.7142857142857,101,NA,NA,0,0,5.571428571428571,0.14285714285714285,0
2019-20,8,RKB,University Hospitals Coventry and Warwickshire NHS Trust,0.9722614614100425,1081.5714285714287,1112.4285714285713,NA,37,35.42857142857143,0.9575289575289576,513.2857142857143,204.42857142857142,NA,NA,0,0,13.571428571428571,1,0
2019-20,8,RKE,Whittington Health NHS Trust,0.9908256880733946,216,218,NA,10,9,0.9,99,37.57142857142857,NA,NA,0,0,0.8571428571428571,0,0
2019-20,8,RL4,The Royal Wolverhampton NHS Trust,0.9236970378702662,703.8571428571429,762,NA,28,18,0.6428571428571429,378.14285714285717,128.42857142857142,NA,NA,0,0,12.857142857142858,1,0.42857142857142855
2019-20,8,RLQ,Wye Valley NHS Trust,0.9560622914349278,245.57142857142858,256.85714285714283,NA,6,4.285714285714286,0.7142857142857143,95.28571428571429,22,NA,NA,0,0,7.714285714285714,1.1428571428571428,0
2019-20,8,RLT,George Eliot Hospital NHS Trust,0.9986824769433464,324.85714285714283,325.2857142857143,NA,8,6.142857142857143,0.7678571428571429,126.28571428571429,44.42857142857143,NA,NA,0,0,14.428571428571429,2.142857142857143,0.42857142857142855
2019-20,8,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,0.9613095238095237,876.7142857142857,912,NA,20,17,0.85,391.42857142857144,152.28571428571428,NA,NA,0,0,29.714285714285715,2.7142857142857144,11.285714285714286
2019-20,8,RM3,Salford Royal NHS Foundation Trust,0.9163325780024403,751,819.5714285714286,NA,37.285714285714285,33.857142857142854,0.9080459770114941,441,235,NA,NA,0,0,10.285714285714286,0.5714285714285714,0
2019-20,8,RMC,Bolton NHS Foundation Trust,0.9408691522203753,566,601.5714285714286,NA,18,16.142857142857142,0.8968253968253967,261,92.28571428571429,NA,NA,0,0,11.571428571428571,6.142857142857143,0.5714285714285714
2019-20,8,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,0.9766990291262136,431.14285714285717,441.42857142857144,NA,9,7.571428571428571,0.8412698412698413,190.28571428571428,69.57142857142857,NA,NA,0,0,7,0.14285714285714285,0
2019-20,8,RN3,Great Western Hospitals NHS Foundation Trust,0.965965965965966,551.4285714285714,570.8571428571429,NA,12,9.428571428571429,0.7857142857142857,260.85714285714283,82.57142857142857,NA,NA,0,0,3.142857142857143,0.7142857142857143,0.2857142857142857
2019-20,8,RN5,Hampshire Hospitals NHS Foundation Trust,0.9183710407239819,724.8571428571429,789.2857142857143,NA,24.142857142857142,17.571428571428573,0.727810650887574,412,183.57142857142858,NA,NA,0,0,6,0.7142857142857143,0
2019-20,8,RN7,Dartford and Gravesham NHS Trust,0.9384047686630712,472.2857142857143,503.2857142857143,NA,10,8.571428571428571,0.8571428571428571,233.28571428571428,63.857142857142854,NA,NA,0,0,1,0,0
2019-20,8,RNA,The Dudley Group NHS Foundation Trust,0.9516310461192352,604.2857142857143,635,NA,23.142857142857142,21,0.9074074074074074,271.85714285714283,95.42857142857143,NA,NA,0,0,19.714285714285715,0.2857142857142857,0
2019-20,8,RNN,North Cumbria Integrated Care NHS Foundation Trust,0.9436392914653784,586,621,NA,15,11.571428571428571,0.7714285714285715,308.14285714285717,123,NA,NA,0,0,9.285714285714286,0.14285714285714285,0
2019-20,8,RNQ,Kettering General Hospital NHS Foundation Trust,0.9643130257456028,540.4285714285714,560.4285714285714,NA,12,11.571428571428571,0.9642857142857143,296.85714285714283,121,NA,NA,0,0,26.285714285714285,10.142857142857142,0.14285714285714285
2019-20,8,RNS,Northampton General Hospital NHS Trust,0.9986005597760895,713.5714285714286,714.5714285714286,NA,16,14.571428571428571,0.9107142857142857,388.85714285714283,174,NA,NA,0,0,0.5714285714285714,0,0
2019-20,8,RNZ,Salisbury NHS Foundation Trust,0.9426546391752577,418,443.42857142857144,NA,10,5.285714285714286,0.5285714285714286,212,86.85714285714286,NA,NA,0,0,2.2857142857142856,0.5714285714285714,0.14285714285714285
2019-20,8,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9122226547294667,669.5714285714286,734,NA,25,22,0.88,294.2857142857143,89.71428571428571,NA,NA,0,0,16.142857142857142,0.14285714285714285,0
2019-20,8,RPA,Medway NHS Foundation Trust,0.9863883847549909,465.85714285714283,472.2857142857143,NA,29,27.714285714285715,0.9556650246305419,259,82.14285714285714,NA,NA,0,0,25.142857142857142,3,0
2019-20,8,RQ3,Birmingham Women's and Children's NHS Foundation Trust,0.8192450824029771,220.14285714285714,268.7142857142857,NA,4.857142857142857,4.571428571428571,0.9411764705882353,24.857142857142858,9,NA,NA,0,0,1.1428571428571428,0,0
2019-20,8,RQ8,Mid Essex Hospital Services NHS Trust,0.9427374301675978,482.14285714285717,511.42857142857144,NA,22.8,10.6,0.46491228070175433,229.14285714285714,71.85714285714286,NA,NA,0,0,13.714285714285714,8,0
2019-20,8,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,0.9603365384615385,684.8571428571429,713.1428571428571,NA,22,17.428571428571427,0.7922077922077921,337.42857142857144,83.42857142857143,NA,NA,0,0,2,0,0
2019-20,8,RQW,The Princess Alexandra Hospital NHS Trust,0.9598229485869936,402.7142857142857,419.57142857142856,NA,10,8.142857142857142,0.8142857142857143,173.42857142857142,48.57142857142857,NA,NA,0,0,15,1.4285714285714286,6.285714285714286
2019-20,8,RQX,Homerton University Hospital NHS Foundation Trust,0.8410138248847927,208.57142857142858,248,NA,10.571428571428571,10.571428571428571,1,65.57142857142857,32.285714285714285,NA,NA,0,0,0,0,0
2019-20,8,RR7,Gateshead Health NHS Foundation Trust,0.9397549353301566,394.42857142857144,419.7142857142857,NA,12,9,0.75,215.57142857142858,75.71428571428571,NA,NA,0,0,0.5714285714285714,0,2
2019-20,8,RR8,Leeds Teaching Hospitals NHS Trust,0.9787612048776548,1731.4285714285713,1769,NA,101.42857142857143,89.85714285714286,0.8859154929577465,933.4285714285714,422.57142857142856,NA,NA,0,0,1.8571428571428572,0.14285714285714285,0
2019-20,8,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",0.9495743287491814,414.2857142857143,436.2857142857143,NA,11,5.142857142857143,0.4675324675324676,183.42857142857142,51.857142857142854,NA,NA,0,0,6.571428571428571,0.2857142857142857,0
2019-20,8,RRK,University Hospitals Birmingham NHS Foundation Trust,0.9501874361013289,2389.8571428571427,2515.1428571428573,NA,94.57142857142857,86,0.9093655589123867,1393.5714285714287,559.5714285714286,NA,NA,0,0.8571428571428571,69.42857142857143,10.428571428571429,0
2019-20,8,RRV,University College London Hospitals NHS Foundation Trust,0.9415334816912807,664.8571428571429,706.1428571428571,NA,61,50.57142857142857,0.82903981264637,367.2857142857143,153.57142857142858,NA,NA,0,0,5.571428571428571,0,0
2019-20,8,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.765669380799091,1155.2857142857142,1508.857142857143,NA,86,59.57142857142857,0.6926910299003322,561.5714285714286,215.57142857142858,NA,NA,0,0,2.7142857142857144,0,0.2857142857142857
2019-20,8,RTE,Gloucestershire Hospitals NHS Foundation Trust,0.9048831635710006,863,953.7142857142857,NA,21.285714285714285,20.285714285714285,0.9530201342281879,421,149.28571428571428,NA,NA,0,0.14285714285714285,6,0.42857142857142855,0
2019-20,8,RTF,Northumbria Healthcare NHS Foundation Trust,0.8924176920518789,766.7142857142857,859.1428571428571,NA,15,9.571428571428571,0.638095238095238,362.57142857142856,124,NA,NA,0,0.42857142857142855,25.142857142857142,5,0
2019-20,8,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,0.9020135566188199,1292.7142857142858,1433.142857142857,NA,55,36.142857142857146,0.6571428571428573,591.2857142857143,179.71428571428572,NA,NA,0,0,21.857142857142858,3.2857142857142856,3.5714285714285716
2019-20,8,RTH,Oxford University Hospitals NHS Foundation Trust,0.9327873918417801,862.4285714285714,924.5714285714286,NA,69.14285714285714,52.285714285714285,0.756198347107438,350,125,NA,NA,0,0,6,0,0
2019-20,8,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,0.9747324613555292,468.42857142857144,480.57142857142856,NA,13,10.714285714285714,0.8241758241758241,248.57142857142858,102.85714285714286,NA,NA,0,0,5.285714285714286,2.4285714285714284,0
2019-20,8,RTP,Surrey and Sussex Healthcare NHS Trust,0.9902428897654142,681.4285714285714,688.1428571428571,NA,16,15,0.9375,358.14285714285717,127.28571428571429,NA,NA,0,0,12.142857142857142,1.4285714285714286,0
2019-20,8,RTR,South Tees Hospitals NHS Foundation Trust,0.8785478547854786,760.5714285714286,865.7142857142857,NA,60.857142857142854,51.42857142857143,0.8450704225352114,391.14285714285717,146.14285714285714,NA,NA,0,0,3.7142857142857144,3.5714285714285716,0
2019-20,8,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,0.9462341701844035,608.4285714285714,643,NA,14,12,0.8571428571428571,291,126.14285714285714,NA,NA,0,0,11.428571428571429,2.2857142857142856,0
2019-20,8,RVJ,North Bristol NHS Trust,0.9804333764553687,866.1428571428571,883.4285714285714,NA,46,33.714285714285715,0.7329192546583851,476,188.57142857142858,NA,NA,0,0,2,0.14285714285714285,0
2019-20,8,RVR,Epsom and St Helier University Hospitals NHS Trust,0.8189061934081854,646,788.8571428571429,NA,21,16,0.7619047619047619,287.7142857142857,131.28571428571428,NA,NA,0,0,14.857142857142858,1.8571428571428572,0
2019-20,8,RVV,East Kent Hospitals University NHS Foundation Trust,0.9193866066404052,933.5714285714286,1015.4285714285714,NA,31,27.142857142857142,0.8755760368663594,443.57142857142856,177.57142857142858,NA,NA,0,0,13.285714285714286,0.42857142857142855,0
2019-20,8,RVW,North Tees and Hartlepool NHS Foundation Trust,0.883614088820827,494.57142857142856,559.7142857142857,NA,16,13,0.8125,228.71428571428572,71,NA,NA,0,0,0.5714285714285714,0,0
2019-20,8,RVY,Southport and Ormskirk Hospital NHS Trust,0.9355888093689003,410.85714285714283,439.14285714285717,NA,11.142857142857142,7.285714285714286,0.6538461538461539,175.71428571428572,68.14285714285714,NA,NA,0,0,4.428571428571429,1.4285714285714286,0
2019-20,8,RW6,Pennine Acute Hospitals NHS Trust,0.9118764244112434,1028.857142857143,1128.2857142857142,NA,36,29.428571428571427,0.8174603174603174,402,160.71428571428572,NA,NA,0,0,33.285714285714285,9.142857142857142,0
2019-20,8,RWA,Hull University Teaching Hospitals NHS Trust,0.929676706272451,961.2857142857143,1034,NA,44,30.285714285714285,0.6883116883116883,373.85714285714283,108.42857142857143,NA,NA,0,0,17.285714285714285,18.571428571428573,3.5714285714285716
2019-20,8,RWD,United Lincolnshire Hospitals NHS Trust,0.9231446171897917,899.1428571428571,974,NA,31.857142857142858,23.857142857142858,0.7488789237668162,396,119,NA,NA,0,0,21.428571428571427,14.142857142857142,0
